PRESIDENT_NAME,STORAGE_ITEM,FROZEN_AREA,RNUM,COMPANY_NAME,FROZEN_WING_COUNT,GENERAL_WING_COUNT,GENERAL_AREA,COMPANY_TEL,COMPANY_ADDRESS,WARE_NO,STORAGE_AREA
송경석,난방제품,0,1105,(주)귀뚜라미홈시스,0,1,6582,02-2600-9222,인천광역시 서해구 가좌동 525-1 (주)귀뚜라미가스보일러,2022S35601900010,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품 등",0,1106,쿠팡로지스틱스서비스 유한회사,0,1,10621.79,02-1544-9898,경기도 부천시 오정구 오정동 802 켄달스퀘어 부천 로지스틱스파크,2022S38605550002,0
김용세,"실리콘원자재, 폴리에스터필름",0,1107,주식회사 에이치앤피티엘에스,0,1,1657,031-647-6838,경기도 평택시 포승읍 도곡리 875-4,2022S39104120002,0
김선희,"멸균제품, 페레로제품, 셀렉스제품, 유제품 등",0,1108,매일유업 주식회사,0,1,2523.18,031-660-9077,경기도 평택시 진위면 견산리 443-2,2022S39104120004,0
김선희,"유제품, 멸균제품, 페레로 제품, 셀렉스 제품, 치즈류 등",0,1109,매일유업 주식회사,0,1,1382.4,031-660-9100,경기도 평택시 진위면 가곡리 480 매일유업(주)평택공장,2022S39104120005,0
김정현,"일상생활용품, 전자제품, 신선식품, 가공식품 등",0,1110,쿠팡로지스틱스서비스 유한회사,0,1,7329.94,02-6150-8309,경기도 평택시 서탄면 수월암리 2021,2022S39104120007,0
백문현,"정기화물, 택배",0,1111,경동물류 주식회사,0,1,15324.5,070-8890-6651,경기도 평택시 청북읍 고렴리 912-2,2022S39104120008,0
백순재,"정기화물, 택배",0,1112,합동물류 주식회사,0,1,13474.09,070-8890-6651,경기도 평택시 청북읍 고렴리 912-2,2022S39104120009,0
우한택,석재 외,0,1113,주식회사 다원로직스,0,0,0,031-683-3400,경기도 평택시 포승읍 만호리 662-1 다원로직스,2022S39104120012,6930
전명구, ,17900.62,1114,주식회사 포커스온투자개발,1,1,17878.57,010-4312-4412,경기도 안산시 단원구 원시동 776-6 ALPHA FLUX,2022S39304230001,0
김정현,"생활용품,전자제품.신선식품,가공식품",0,1115,쿠팡로지스틱스서비스 유한회사,0,1,1701.45,02-6150-8309,경기도 안산시 상록구 사사동 119-4,2022S39304230002,0
정종철,"가구,전자제품,가공식품,생활용품 등",0,1116,쿠팡풀필먼트서비스 유한회사,0,1,90277.86,02-6150-8830,경기도 안산시 단원구 성곡동 796 시화MTV물류센터,2022S39304230003,0
신영수,택배,0,1117,씨제이대한통운(주)용산지사,0,1,5647,02-2046-9451,경기도 고양시 덕양구 대자동 596-1,2022S39404230001,0
신영수,택배물품,0,1118,씨제이대한통운(주) (마포B Sub),0,1,5281,010-5113-0813,경기도 고양시 덕양구 오금동 687,2022S39404230004,0
신영수,택배품목다수,0,1119,씨제이대한통운(주) (마포A Sub),0,1,8727,010-6318-1750,경기도 고양시 덕양구 오금동 687,2022S39404230005,0
신영수,택배물품,0,1120,"씨제이대한통운(주) (은평A,B Sub )",0,1,16159,010-9057-2290,경기도 고양시 덕양구 오금동 687,2022S39404230006,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품 등",0,1121,쿠팡로지스틱스서비스 유한회사,0,1,1013.78,02-6150-8309,경기도 고양시 덕양구 덕은동 12,2022S39404230007,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품 등",0,1122,쿠팡로지스틱스서비스 유한회사,0,1,11818,02-6150-8309,경기도 고양시 덕양구 원흥동 701,2022S39404230008,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품 등",0,1123,쿠팡로지스틱스서비스 유한회사,0,1,1678.6,02-6150-8309,경기도 고양시 일산동구 식사동 604-1,2022S39404230009,0
홍용준,"일상생활용품,전자제품,신선식품,가공식품 등",0,1124,쿠팡로지스틱스서비스 유한회사(구리1캠프),0,1,1298.5,070-4742-5197,경기도 구리시 인창동 22-18,2022S39801180001,327.6
"신영수,민영학",택배화물,0,1125,씨제이대한통운(주),0,1,2687.74,02-2046-9532,경기도 남양주시 진접읍 장현리 653,2022S39904210003,0
홍용준,"일상용품, 전자제품, 신선식품, 가공식품",0,1126,쿠팡로지스틱스서비스 유한회사,0,1,1927,02-6150-8309,경기도 남양주시 별내면 청학리 440,2022S39904210004,0
홍용준,"일상용품,전자제품,신선식품,가공식품",0,1127,쿠팡로지스틱스서비스 유한회사,0,1,17566.08,02-6150-8309,경기도 남양주시 진접읍 내각리 99-5,2022S39904210006,0
홍용준,"일상용품, 전자제품, 신선식품, 가공식품",0,1128,쿠팡로지스틱스서비스 유한회사,0,1,37189.67,02-6150-8309,경기도 남양주시 화도읍 차산리 434-6,2022S39904210007,0
"신영수,민영학",택배물품,0,1129,씨제이대한통운 (주),0,1,1753,031-960-6545,경기도 남양주시 진건읍 용정리 80-5,2022S39904210008,0
장준수,"공산품, 냉동/냉장 식품",7235.7,1130,(주)지에스네트웍스 신오산지점,1,2,15477.05,031-8077-4861,경기도 오산시 가수동 379-6,2022S40001940001,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품(냉장냉동, 상온) 등",0,1131,쿠팡로지스틱스서비스 유한회사,0,1,13583,02-6150-8309,경기도 시흥시 정왕동 2123-3,2022S40103170002,0
정종철,"가구, 전자제품, 가공식품(상온), 생활용품 등",0,1132,쿠팡풀필먼트서비스 유한회사,0,1,70732.96,02-6150-8830,경기도 시흥시 정왕동 2123-3 외 3필지,2022S40103170004,0
신영수,식품류,3051.2,1133,씨제이대한통운(주),1,0,0,031-460-2201,경기도 군포시 부곡동 451 한국복합물류(주),2022S40202250003,0
이보영,"신선식품, 일상용품",782.1,1134,(주)컬리넥스트마일,1,1,5106.96,070-4800-0335,경기도 의왕시 삼동 715 의왕 물류센터 4층,2022S40302360001,0
김진수,식품류,25912.26,1135,(주)진성비에프,1,1,6617.41,02-575-3765,경기도 용인시 처인구 이동읍 덕성리 1269-1,2022S40505180001,0
한상예,일반물류(화장품원류),0,1136,위너스물류,0,1,1755.6,031-376-2234,경기도 용인시 처인구 남사읍 북리 868-1,2022S40505180002,0
서용기,"침구류, 의류",0,1137,한국로지스풀(주),0,1,10910,031-8057-2129,경기도 용인시 처인구 백암면 백봉리 산 60-1,2022S40505180003,0
오석진,"화장품, 생활용품, 주방용품, 기타 공산품",0,1138,주식회사 빅토리아코리아,0,1,2261.2,02-2633-3504,경기도 용인시 처인구 이동읍 덕성리 1276-1,2022S40505180007,0
이보영,"신선식품, 일상용품",0,1139,주식회사 컬리넥스트마일,0,1,4324.77,070-4800-0335,경기도 용인시 기흥구 상갈동 246-6,2022S40505180009,0
이민재,공산품 / 주류 / 잡화 / 담배,0,1140,(주)비지에프로지스,0,1,13528.17,031-895-4840,경기도 용인시 처인구 남사읍 북리 137,2022S40505180011,0
김성우,"냉장고, 공기청정기, 스키용품, 조명기구, 와인",0,1141,조양국제종합물류(주),0,1,5960,02-530-0052,경기도 용인시 처인구 남사읍 북리 149,2022S40505180014,0
여형희,"수산물가공품, 축산물 가공품",2314,1142,주식회사 디비글라이드,1,0,0,031-378-7074,경기도 용인시 처인구 남사읍 방아리 994,2022S40505180015,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품",0,1143,쿠팡로지스틱스서비스 유한회사,0,1,3431.76,02-6150-8309,경기도 용인시 수지구 동천동 851 삼양식품물류센타,2022S40505180016,0
변경구,"생필품, 밀키드 등",5515.53,1144,(주)에치와이,1,1,2100,02-3449-6604,경기도 용인시 기흥구 신갈동 324-1 한국야쿠르트 신갈물류센터,2022S40505180020,0
정경열,반도체 장비부품,0,1145,(주)디에스브이컨트랙트로지스틱스,0,1,21919.39,031-8036-9211,경기도 용인시 처인구 남사읍 북리 137,2022S40505180021,0
홍종욱,"생활잡화 ,의류&amp;슈즈, 냉장/냉동식품",15625.17,1146,주식회사 파스토,1,1,25751.18,02-1566-3033,경기도 용인시 처인구 백암면 고안리 570,2022S40505180022,0
오영석,식품류(커피),9140.49,1147,(주)유진로지스틱스,2,0,0,02-2206-1647,경기도 용인시 처인구 양지읍 제일리 453-10 케이로지스 양지,2022S40505180024,0
장동하,"가전류(정수기 외), 도서류 등",0,1148,(주)교원스타트원,0,4,3338.01,010-4133-8452,경기도 파주시 파주읍 향양리 392-1 교원,2022S40604150001,0
안성일,종이류(지류),0,1149,한솔로지스유 주식회사,0,3,6735.6,010-4319-4820,경기도 파주시 탄현면 성동리 7-23 한솔파주물류센터,2022S40604150002,0
정권희,"냉동식품, 냉동 축산물, 기타 냉동화물 등",1435,1150,청솔냉동(주),2,0,0,031-944-0748,경기도 파주시 조리읍 오산리 92-3 (주)미래코,2022S40604150004,0
박성순,"커피,이유식 등",7500.56,1151,동원로엑스(주) 부발물류센터,1,1,11828,031-637-6052,경기도 이천시 부발읍 죽당리 198,2022S40701960001,0
노삼석,"주방용품,애견용품,의류 등",0,1152,(주)한진,0,1,15828,031-637-6052,경기도 이천시 대월면 군량리 630-4,2022S40701960002,0
양경일,생활용품,0,1153,프리즘에프에스㈜,0,1,15213.94,010-3570-2687,경기도 이천시 백사면 내촌리 235-1,2022S40701960003,0
김은영,의약품,2184.89,1154,㈜에스제이팜,1,0,0,031-633-1718,경기도 이천시 마장면 표교리 489-4,2022S40701960004,0
이용호,생활용품,0,1155,㈜엘엑스판토스,0,1,26257.63,02-371-2015,경기도 이천시 백사면 송말리 129,2022S40701960005,0
류주환,공산품 등,0,1156,㈜케이씨티시 이천2풀필먼트센터,0,1,26635.48,031-637-6138,경기도 이천시 백사면 도립리 510,2022S40701960006,0
안성일,"의류,신발 등",0,1157,한솔로지스유(주),0,1,27434.67,010-8213-0062,경기도 이천시 마장면 해월리 15,2022S40701960007,0
신상건,"화장품, 서적 등",0,1158,㈜영동로지스,0,1,2494,031-643-6946,경기도 이천시 설성면 암산리 215-3,2022S40701960010,0
심준형,가구류,0,1159,㈜하우저,0,1,41136.68,02-1800-8335,경기도 이천시 백사면 조읍리 8-33,2022S40701960011,0
에드문드흐시웅체휘,"의류, 가방 등",0,1160,디에이치엘서플라이체인코리아,0,1,12953.65,02-6220-1500,경기도 이천시 마장면 표교리 699 보끄레머천다이징,2022S40701960012,0
최원혁,"생활용품,패션잡화 등",0,1161,㈜엘엑스판토스,0,1,3636,031-8011-2017,경기도 이천시 호법면 후안리 70-6,2022S40701960013,0
정종철,"가공식품, 생활용품 등",0,1162,쿠팡풀필먼트서비스(유),0,1,78175,080-822-1377,경기도 이천시 마장면 장암리 443 CBRE GI 서이천 물류센터,2022S40701960014,0
유인철,"식품, 생활용품 등",8268.73,1163,㈜한익스프레스,1,1,62231.72,031-8010-1602,경기도 이천시 모가면 소고리 1101,2022S40701960015,0
강병구,식품 등,4011,1164,롯데글로벌로지스㈜,1,1,9865,02-2170-3355,경기도 이천시 대월면 군량리 150,2022S40701960017,0
민영학,건강기능식품 등,0,1165,씨제이대한통운㈜,0,1,26543.97,02-700-1399,경기도 이천시 설성면 자석리 121-2,2022S40701960018,0
권정국,"의류,신발",0,1166,스마트로지스㈜,0,1,19273.18,02-471-2442,경기도 이천시 마장면 표교리 700,2022S40701960020,0
권정국,"의류,신발",0,1167,스마트로지스㈜,0,1,7996,02-471-2442,경기도 이천시 마장면 덕평리 141-6,2022S40701960021,0
정재운,"식자재, 가공상품 등",3434.29,1168,㈜명현유통,1,1,2931,070-4940-3676,경기도 이천시 호법면 매곡리 산 55,2022S40701960023,237.23
김연성,삼성전자 가전제품,0,1169,삼성전자로지텍(주),0,1,27026.9,031-5183-8206,경기도 안성시 삼죽면 용월리 409-4,2022S40802410001,0
황병운,의약품 外,0,1170,용마로지스 주식회사,0,1,13845.62,02-2135-5013,경기도 안성시 일죽면 당촌리 5,2022S40802410004,0
김연성,가전제품 등,0,1171,삼성전자로지텍(주),0,2,69006.16,031-270-3650,경기도 안성시 일죽면 능국리 산 34-5,2022S40802410005,0
김연성,가전제품 등,0,1172,삼성전자로지텍(주),0,1,47597.78,031-270-3650,경기도 안성시 일죽면 능국리 산 34-7,2022S40802410007,0
이용호,의약품 등,3621.4,1173,(주)엘엑스판토스,4,2,2688.4,070-7580-5008,경기도 안성시 삼죽면 내강리 37,2022S40802410009,0
하승봉,인쇄물 등,0,1174,사단법인 농민신문사,0,1,5700.56,02-3703-6031,경기도 안성시 미양면 강덕리 26,2022S40802410010,0
정종철,"가구,전자제품,가공식품(상온),생활용품 등",0,1175,쿠팡풀필먼트서비스 유한회사,0,1,142537.7,02-6150-8830,경기도 안성시 원곡면 칠곡리 915,2022S40802410012,0
정종철,"가구,전자제품 등",0,1176,쿠팡풀필먼트서비스 유한회사,0,1,91487.14,010-3919-6698,경기도 안성시 죽산면 장능리 35-4,2022S40802410013,0
김연성,삼성전자 가전제품,0,1177,삼성전자로지텍,0,1,29940.95,031-5183-8206,경기도 안성시 원곡면 산하리 787,2022S40802410014,0
윤응태,"상온(세제류,생활용품,캠핑용품등)",0,1178,와이에스로지스(주),0,1,3588.53,031-677-9022,경기도 안성시 양성면 도곡리 40-4,2022S40802410015,0
김슬아,"건강식품, 신선식품, 가공식품, 생필품 등",1002,1179,주식회사 컬리,1,0,0,070-5089-6367,경기도 김포시 고촌읍 전호리 743 제일모직 수도권 통합물류센터,2022S40904160004,0
이보영,"신선식품, 일상용품",0,1180,주식회사 컬리넥스트마일,0,1,12348.12,070-4800-0335,경기도 김포시 고촌읍 전호리 725,2022S40904160007,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품",0,1181,쿠팡로지스틱스서비스 유한회사,0,1,29745,02-6150-8309,경기도 김포시 고촌읍 전호리 743 제일모직 수도권 통합물류센터,2022S40904160008,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품",0,1182,쿠팡로지스틱스서비스 유한회사,0,1,8324.32,02-6150-8309,경기도 김포시 고촌읍 전호리 701 (주)티제이물류,2022S40904160009,0
신영수,택배물품,0,1183,씨제이대한통운 주식회사,0,5,1674,010-6331-8642,강원특별자치도 춘천시 후평동 244-5,2022S41803560001,0
염동진,화장품,0,1184,(주)참존,0,2,1071,033-741-8500,강원특별자치도 원주시 태장동 1720-1 (주)참존,2022S41903330002,0
홍용준,"일상생활용품, 전자제품, 신선식품, 가공식품(냉장냉동, 상온) 등",0,1185,쿠팡로지스틱스서비스 유한회사,0,1,1031.43,02-6150-8309,"강원특별자치도 강릉시 구정면 금광리 1013-13 ,775-7",2022S42003420001,0
강도회,승강기 부품,0,1186,(주)마운트지앤디,0,2,4130,043-724-0724,충청북도 충주시 용탄동 1212 현대엘리베이터 충주 물류센터,2022S43902280001,0
강병구,택배상품,0,1187,롯데글로벌로지스(주),0,1,166998.62,043-925-9851,충청북도 진천군 초평면 은암리 산 34-16,2022S44501290001,0
김명오,통신장비,0,1188,동아물류(주),0,2,3459.54,043-537-1511,충청북도 진천군 이월면 삼용리 145-4 동아물류(주)물류창고,2022S44501290002,0
이한구,자동차 베터리,0,1189,피앤에스산업(주),0,2,6303,043-883-1145,충청북도 음성군 금왕읍 삼봉리 산 43-1,2022S44701110003,0
이민재,"공산품, 잡화, 택배화물",0,1190,(주)비지에프로지스,0,1,7745.5,043-750-8077,충청북도 음성군 금왕읍 봉곡리 726,2022S44701110004,0
김재홍,화장품,0,1191,JH물류,0,2,2180,010-3482-8996,충청북도 음성군 금왕읍 삼봉리 666,2022S44701110008,0
홍용준,"일상생활용품, 전자제품, 신선ㆍ가공식품",0,1192,쿠팡로지스틱스서비스 유한회사,0,4,3929.8,02-6150-8309,충청남도 천안시 서북구 차암동 16-6,2022S44903950003,0
홍용준,"일상생활용품, 전자제품, 신선ㆍ가공식품",0,1193,쿠팡로지스틱스서비스 유한회사,0,1,3065.8,02-6150-8309,충청남도 천안시 동남구 풍세면 미죽리 7-1,2022S44903950005,0
